mode,hold_n,tp,sl,trail,n,total_ret,avg_ret,median_ret,win_rate,p95,p05,max_ret,min_ret
trail,3,0.8,,0.03,101,1.0589507033126306,0.010484660428837927,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.21009182389937092,-0.030600000000000138
trail,3,0.85,,0.03,101,1.0589507033126306,0.010484660428837927,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.21009182389937092,-0.030600000000000138
trail,3,0.9,,0.03,101,1.0589507033126306,0.010484660428837927,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.21009182389937092,-0.030600000000000138
trail,3,3.0,,0.03,101,1.0589507033126306,0.010484660428837927,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.21009182389937092,-0.030600000000000138
fixed,25,0.9,0.25,,101,1.0576246106313043,0.010471530798329746,-0.02624102564102555,0.36633663366336633,0.22000252672497583,-0.14756485623003196,0.8993999999999999,-0.2506
trail,30,0.6,,0.25,101,1.0560597508095588,0.010456037136728305,-0.02417414448669204,0.38613861386138615,0.46742325581395344,-0.16673418530351442,0.5994000000000003,-0.2506
fixed,25,0.3,0.2,,101,1.0196134959460679,0.01009518312817889,-0.02162102102102099,0.4158415841584158,0.29940000000000005,-0.14756485623003196,0.29940000000000005,-0.20059999999999995
trail,3,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,5,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,8,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,10,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,15,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,20,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,25,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
trail,30,0.2,,0.03,101,1.0188004566461188,0.010087133234119989,-0.004989438943894319,0.39603960396039606,0.09955349194167311,-0.030600000000000026,0.19939999999999997,-0.030600000000000138
fixed,25,0.3,0.25,,101,1.0047509919326205,0.009948029623095253,-0.02162102102102099,0.4158415841584158,0.29940000000000005,-0.14756485623003196,0.29940000000000005,-0.2506
fixed,25,0.25,0.2,,101,0.9809647954597382,0.009712522727324141,-0.020912546618576954,0.42574257425742573,0.2494,-0.14756485623003196,0.24940000000000023,-0.20059999999999995
trail,25,0.3,,0.25,101,0.9735710084942366,0.009639316915784521,-0.02162102102102099,0.4158415841584158,0.29940000000000005,-0.14940952380952383,0.29940000000000005,-0.2506
fixed,25,0.25,0.25,,101,0.9661022914462907,0.009565369222240501,-0.020912546618576954,0.42574257425742573,0.2494,-0.14756485623003196,0.24940000000000023,-0.2506
fixed,30,0.75,0.2,,101,0.9648851040599329,0.009553317861979533,-0.033822591362126134,0.37623762376237624,0.3134655105973027,-0.17872500000000008,0.7494000000000002,-0.20059999999999995
fixed,25,0.65,0.25,,101,0.9520717215012775,0.00942645268813146,-0.02624102564102555,0.36633663366336633,0.40928372093023263,-0.14756485623003196,0.6493999999999999,-0.2506
fixed,30,0.7,0.25,,101,0.9471824442012715,0.009378044001992786,-0.03131017274472177,0.37623762376237624,0.3134655105973027,-0.16673418530351442,0.6993999999999999,-0.2506
fixed,30,0.85,0.15,,101,0.93573628149403,0.009264715658356732,-0.03945480572597122,0.36633663366336633,0.3134655105973027,-0.1506,0.8494,-0.15060000000000012
fixed,30,3.0,0.1,,101,0.9331051047619523,0.009238664403583686,-0.10059999999999987,0.32673267326732675,0.3134655105973027,-0.10060000000000009,1.6345931330472103,-0.10060000000000009
trail,30,0.5,,0.25,101,0.9328126143985895,0.009235768459391976,-0.02417414448669204,0.38613861386138615,0.4994,-0.16673418530351442,0.4994,-0.2506
fixed,30,0.65,0.2,,101,0.9161625537514383,0.009070916373776617,-0.033822591362126134,0.37623762376237624,0.46742325581395344,-0.17872500000000008,0.6493999999999999,-0.20059999999999995
fixed,25,0.85,0.25,,101,0.9076246106313046,0.008986382283478263,-0.02624102564102555,0.36633663366336633,0.22000252672497583,-0.14756485623003196,0.8494,-0.2506
fixed,30,0.2,0.15,,101,0.906818078767733,0.008978396819482506,-0.018654746651135822,0.43564356435643564,0.19939999999999997,-0.1506,0.19939999999999997,-0.15060000000000012
trail,25,0.25,,0.25,101,0.9030947926074961,0.00894153260007422,-0.020912546618576954,0.42574257425742573,0.2494,-0.14940952380952383,0.24940000000000023,-0.2506
trail,25,0.8,,0.15,101,0.895691014384135,0.008868227865189456,-0.029373978315262627,0.38613861386138615,0.27313134328358196,-0.14287812718378762,0.7994,-0.1506
fixed,25,0.9,0.2,,101,0.8929273662170789,0.008840865012050286,-0.027546107784431072,0.36633663366336633,0.22000252672497583,-0.14940952380952383,0.8993999999999999,-0.20059999999999995
trail,30,0.55,,0.25,101,0.8880364949956049,0.00879244054451094,-0.02417414448669204,0.38613861386138615,0.5494,-0.16673418530351442,0.5494000000000002,-0.2506
fixed,3,0.35,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.4,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.45,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.5,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.55,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.6,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.65,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.7,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.75,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.8,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.85,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,0.9,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
fixed,3,3.0,0.15,,101,0.8718218335115465,0.00863189934169848,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.1506
trail,25,0.65,,0.15,101,0.8618234684926327,0.008532905628639927,-0.029373978315262627,0.38613861386138615,0.27313134328358196,-0.14287812718378762,0.6493999999999999,-0.1506
hold,3,,,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.35,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.35,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.4,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.4,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.45,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.45,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.5,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.5,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.55,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.55,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.6,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.6,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.65,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.65,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.7,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.7,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.75,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.75,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.8,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.8,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.85,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.85,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.9,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,0.9,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,3.0,0.2,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
fixed,3,3.0,0.25,,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.35,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.35,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.4,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.4,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.45,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.45,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.5,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.5,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.55,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.55,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.6,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.6,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.65,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.65,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.7,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.7,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.75,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.75,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.8,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.8,,0.25,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
trail,3,0.85,,0.2,101,0.8536995627691885,0.008452470918506816,-0.01642014987510405,0.3564356435643564,0.20965043680838663,-0.0854056537102474,0.33218418451400317,-0.16872227074235807
